-31.41592653589793;30.0
-31.353031788078315;29.94285341028484
-31.2901370402587;29.885698751381977
-31.227242292439083;29.828288456259802
-31.16434754461947;29.770376919754103
-31.101452796799855;29.711721469800285
-31.03855804898024;29.652083327066833
-30.975663301160623;29.591228549195147
-30.912768553341007;29.528928955911837
-30.84987380552139;29.464963031355225
-30.786979057701778;29.39911680004766
-30.724084309882162;29.331184673049943
-30.661189562062546;29.260970260951545
-30.59829481424293;29.18828715048185
-30.535400066423314;29.11295964167124
-30.472505318603698;29.034823442647074
-30.409610570784082;28.953726319316925
-30.34671582296447;28.869528697370004
-30.283821075144854;28.782104214216147
-30.220926327325238;28.691340218679816
-30.15803157950562;28.597138216473013
-30.095136831686006;28.49941425968557
-30.03224208386639;28.398099278752596
-29.969347336046773;28.293139355586284
-29.90645258822716;28.184495936792093
-29.843557840407545;28.07214598612597
-29.78066309258793;27.956082075590004
-29.717768344768313;27.836312414805988
-29.654873596948697;27.71286081855093
-29.59197884912908;27.585766612582816
-29.52908410130947;27.455084478129052
-29.466189353489852;27.3208842356525
-29.403294605670236;27.18325056875031
-29.34039985785062;27.042282689277222
-29.277505110031004;26.89809394501771
-29.21461036221139;26.75081137145833
-29.151715614391776;26.600575189432853
-29.08882086657216;26.447538250626547
-29.025926118752544;26.291865433132614
-28.963031370932928;26.13373298945069
-28.900136623113312;25.973327849505992
-28.837241875293696;25.810846881445084
-28.77434712747408;25.646496113131537
-28.711452379654467;25.480489917420005
-28.64855763183485;25.313050164430376
-28.585662884015235;25.144405344174597
-28.52276813619562;24.97478966300527
-28.459873388376003;24.80444211745949
-28.396978640556387;24.63360554915999
-28.33408389273677;24.462525684511238
-28.27118914491716;24.29145016298776
-28.208294397097543;24.120627557857297
-28.145399649277927;23.95030639321143
-28.08250490145831;23.780734161190573
-28.019610153638695;23.612156343289815
-27.95671540581908;23.444815439615716
-27.893820657999463;23.278950009932863
-27.83092591017985;23.1147937302923
-27.768031162360234;22.952574468972287
-27.70513641454062;22.792513385385668
-27.642241666721002;22.634824055516994
-27.579346918901386;22.479711627347957
-27.516452171081774;22.327372009610873
-27.453557423262158;22.177991097078266
-27.39066267544254;22.03174403545214
-27.327767927622926;21.888794528759867
-27.26487317980331;21.749294191995507
-27.201978431983694;21.6133819515666
-27.139083684164078;21.48118349591724
-27.076188936344465;21.3528107785
-27.01329418852485;21.228361575062085
-26.950399440705233;21.107919096996493
-26.887504692885617;20.99155166228708
-26.824609945066;20.879312425348832
-26.761715197246385;20.77123916683161
-26.69882044942677;20.667354144218653
-26.635925701607157;20.567664003810563
-26.57303095378754;20.47215975444285
-26.510136205967925;20.380816803041046
-26.44724145814831;20.293595051872646
-26.384346710328693;20.210439057111422
-26.321451962509077;20.13127824808698
-26.25855721468946;20.05602720635267
-26.195662466869848;19.98458600346816
-26.132767719050232;19.91684059616098
-26.069872971230616;19.85266327730446
-26.006978223411;19.791913180928596
-25.944083475591384;19.734436839266817
-25.88118872777177;19.68006878963595
-25.818293979952152;19.62863222874933
-25.75539923213254;19.579939711875785
-25.692504484312924;19.533793894079604
-25.629609736493308;19.48998831061032
-25.56671498867369;19.44830819335633
-25.503820240854076;19.40853132013363
-25.440925493034463;19.370428893451386
-25.378030745214843;19.3337664452791
-25.31513599739523;19.298304764237667
-25.252241249575615;19.263800841547745
-25.189346501756;19.230008831994684
-25.126451753936383;19.196681026110063
-25.063557006116767;19.163568829725257
-25.000662258297154;19.130423747023546
-24.93776751047754;19.09699836320322
-24.874872762657922;19.063047322865998
-24.811978014838306;19.028328300261514
-24.74908326701869;18.992602957551316
-24.686188519199074;18.955637887302842
-24.62329377137946;18.917205535486385
-24.560399023559846;18.877085101325115
-24.49750427574023;18.835063410439677
-24.434609527920614;18.79093575783469
-24.371714780100998;18.744506717393463
-24.308820032281382;18.695590914679947
-24.245925284461766;18.644013759991793
-24.18303053664215;18.58961213876586
-24.120135788822537;18.53223505660583
-24.05724104100292;18.471744236381323
-23.994346293183305;18.40801466503726
-23.93145154536369;18.3409350879512
-23.868556797544073;18.270408448883668
